order_id,order_date,customer_id,shipping_method_id,dest_address_id
8488,2022-04-09 18:40:49,180,3,284
8489,2024-11-27 01:56:23,180,3,786
8490,2023-09-23 03:19:45,181,3,13
8491,2022-07-26 12:23:37,181,1,143
8492,2023-02-21 04:06:36,182,2,337
8493,2023-07-02 05:08:38,182,1,891
8494,2022-02-25 03:20:29,183,2,119
8495,2023-04-22 07:47:10,184,2,210
8496,2024-05-12 12:27:41,184,4,540
8497,2022-01-30 13:17:24,185,1,127
8498,2023-03-14 10:57:08,186,3,253
8499,2022-12-21 07:04:36,187,2,663
8500,2023-08-02 02:29:00,188,2,813
8501,2022-04-14 22:05:23,189,1,78
8502,2022-01-31 03:57:07,189,2,866
8503,2023-12-08 10:52:36,190,2,299
8504,2024-12-15 17:41:10,190,4,307
8505,2024-09-17 12:44:36,191,1,737
8506,2022-11-13 01:32:34,192,3,666
8507,2022-12-16 01:13:09,192,3,857
8508,2023-04-21 23:52:40,193,3,109
8509,2023-02-06 01:18:04,193,1,813
8510,2022-01-25 16:24:57,194,2,261
8511,2022-04-29 02:47:23,194,2,393
8512,2024-06-19 15:51:30,195,4,733
8513,2023-11-25 02:47:45,196,3,15
8514,2023-10-19 20:59:41,197,3,176
8515,2024-01-12 04:19:52,198,1,387
8516,2023-04-25 03:56:08,199,2,143
8517,2022-08-06 02:23:27,199,3,483
8518,2024-05-31 00:36:17,200,2,583
8519,2023-06-09 04:33:58,200,2,884
8520,2024-06-27 23:54:46,200,4,978
8521,2023-04-27 19:50:28,201,2,99
8522,2024-08-05 08:21:40,201,3,409
8523,2023-05-12 18:53:27,201,4,853
8524,2024-06-05 10:16:20,202,1,156
8525,2022-10-27 15:44:55,203,2,512
8526,2024-09-01 05:22:18,203,1,629
8527,2023-04-02 22:55:19,204,2,591
8528,2024-09-09 17:46:12,205,2,196
8529,2022-10-26 01:55:39,205,2,568
8530,2022-03-19 11:17:29,206,2,37
8531,2024-08-10 19:47:07,206,3,384
8532,2024-08-13 00:53:46,206,1,765
8533,2024-02-23 21:33:09,207,1,205
8534,2024-03-08 08:01:38,207,2,417
8535,2023-02-07 21:08:41,207,2,838
8536,2023-03-29 08:06:08,208,1,970
8537,2023-07-17 02:14:14,209,2,964
8538,2022-01-13 08:10:49,210,1,676
8539,2023-09-17 05:53:16,211,4,269
8540,2024-02-13 04:50:28,212,3,240
8541,2022-10-14 05:35:18,212,3,358
8542,2023-10-06 05:12:24,212,2,500
8543,2024-05-08 15:13:32,213,3,182
8544,2023-10-06 17:01:22,213,1,477
8545,2022-04-07 09:00:03,214,4,94
8546,2023-01-27 08:24:31,215,3,12
8547,2024-12-02 21:21:13,215,2,441
8548,2022-10-25 08:38:11,215,3,786
8549,2023-02-06 10:30:18,216,2,444
8550,2023-06-29 16:27:55,216,1,639
8551,2022-05-20 16:53:26,217,1,984
8552,2024-10-07 19:19:55,218,4,123
8553,2023-02-06 13:53:10,218,2,366
8554,2023-11-28 08:26:42,218,1,687
8555,2024-04-10 02:04:45,219,1,355
8556,2023-12-20 02:05:37,219,3,425
8557,2023-11-03 11:39:46,220,4,324
8558,2024-03-05 01:20:49,220,3,720
8559,2022-09-15 07:13:31,221,3,220
8560,2024-09-27 19:45:06,222,2,164
8561,2022-09-06 12:51:11,222,3,179
8562,2022-03-10 09:02:20,223,3,474
8563,2022-05-11 22:39:31,224,1,712
8564,2024-01-22 03:45:36,224,1,915
8565,2024-10-19 02:06:38,224,2,959
8566,2023-08-11 20:51:27,225,2,286
8567,2024-04-29 07:53:30,225,1,524
8568,2024-08-23 00:49:20,226,1,817
8569,2024-03-21 07:11:34,227,4,169
8570,2022-04-24 23:51:43,228,3,234
8571,2022-11-18 19:14:07,228,3,474
8572,2023-11-13 21:18:40,229,2,222
8573,2022-06-28 06:23:21,229,1,538
8574,2023-05-24 16:11:21,230,3,74
8575,2023-01-05 00:41:19,231,2,981
8576,2022-08-06 01:58:36,232,4,390
8577,2024-02-16 21:57:17,232,3,613
8578,2024-01-07 05:56:42,233,3,258
8579,2023-02-05 01:57:40,233,1,496
8580,2024-08-06 22:21:13,233,3,859
8581,2022-06-17 13:39:52,233,2,901
8582,2022-04-03 01:02:15,234,3,193
8583,2022-08-03 07:19:48,234,4,748
8584,2024-10-24 00:31:41,234,3,758
8585,2022-02-08 06:39:41,234,4,986
8586,2022-08-06 16:24:34,235,1,381
8587,2023-04-26 02:25:16,236,1,731
8588,2023-07-21 08:54:48,237,3,823
8589,2024-07-27 18:09:28,238,3,88
8590,2023-10-30 15:22:34,238,2,460
8591,2024-07-13 23:19:27,238,4,477
8592,2023-08-13 07:22:16,238,2,503
8593,2023-10-18 16:43:37,239,4,109
8594,2023-07-13 02:04:14,239,3,766
8595,2022-10-23 23:23:40,240,3,508
8596,2023-07-29 08:27:21,240,1,681
8597,2023-07-12 12:42:30,241,4,198
8598,2024-10-14 11:57:10,242,3,198
8599,2022-02-23 07:19:28,243,4,12
8600,2023-08-12 22:11:02,243,3,450
8601,2024-04-08 10:10:18,244,1,709
8602,2023-07-13 08:12:09,244,2,998
8603,2024-07-25 06:53:51,245,4,887
8604,2023-11-24 23:49:40,246,3,473
8605,2022-11-30 21:14:42,246,4,756
8606,2022-03-22 11:48:14,247,1,559
8607,2023-11-19 23:39:47,248,1,905
8608,2022-10-03 21:57:30,249,1,677
8609,2022-04-30 02:50:17,249,4,702
8610,2024-04-28 14:53:36,249,4,703
8611,2024-03-01 08:01:31,249,1,997
8612,2024-02-22 09:02:25,250,2,224
8613,2022-03-02 18:07:57,250,3,696
8614,2023-10-19 13:45:01,251,1,867
8615,2024-08-09 16:39:29,252,2,678
8616,2022-04-12 15:20:58,253,1,683
8617,2024-10-01 12:18:51,253,4,740
8618,2023-09-17 14:25:08,254,2,409
8619,2023-09-03 09:43:38,255,1,119
8620,2023-04-20 21:38:38,256,2,84
8621,2022-08-07 02:17:13,256,1,412
8622,2024-07-27 07:15:10,256,2,828
8623,2023-05-24 11:49:03,257,3,328
8624,2022-04-06 05:51:15,258,1,427
8625,2023-05-07 19:28:14,258,3,750
8626,2024-03-06 19:50:46,259,3,336
8627,2024-03-24 00:26:16,259,2,379
8628,2023-08-17 12:18:07,260,4,598
8629,2023-10-11 04:23:26,261,1,154
8630,2023-01-13 11:18:08,261,4,200
8631,2022-08-05 21:49:29,261,4,572
8632,2023-11-29 15:32:34,262,3,32
8633,2022-11-23 17:29:23,262,4,951
8634,2024-09-24 15:00:48,263,4,345
8635,2023-10-20 22:26:40,264,1,641
8636,2022-07-30 17:55:16,265,2,14
8637,2022-09-04 09:05:49,265,3,542
8638,2023-07-23 02:08:53,266,3,211
8639,2024-06-03 21:32:16,266,4,665
8640,2023-12-25 20:28:49,266,2,975
8641,2022-10-15 17:52:56,267,3,53
8642,2022-01-22 02:02:15,267,4,225
8643,2024-12-05 12:21:59,268,1,7
8644,2023-01-30 15:13:12,269,4,682
8645,2022-02-06 00:28:38,270,3,164
8646,2023-01-27 06:41:13,270,3,800
8647,2023-05-29 17:21:15,271,3,491
8648,2024-01-08 20:08:32,271,4,666
8649,2023-09-02 01:06:47,272,3,932
8650,2023-06-09 22:27:51,273,4,427
8651,2022-03-27 23:23:48,274,4,27
8652,2022-06-17 16:57:26,274,2,673
8653,2022-07-16 06:12:39,275,3,620
8654,2022-01-04 03:59:17,276,4,225
8655,2023-04-03 10:28:16,277,1,914
8656,2024-08-29 09:39:24,278,1,303
8657,2022-03-20 07:49:52,279,2,530
8658,2023-01-20 04:28:43,279,4,973
8659,2024-12-29 05:12:33,280,3,443
8660,2024-05-12 01:15:53,281,1,681
8661,2024-11-04 15:44:30,282,4,182
8662,2024-09-26 14:18:26,283,4,85
8663,2024-05-08 00:45:27,283,2,121
8664,2023-12-11 20:13:33,284,3,912
8665,2022-09-21 08:04:13,285,1,462
8666,2024-02-18 09:54:02,286,1,330
8667,2022-12-15 10:04:17,286,1,703
8668,2023-11-14 20:50:50,286,3,764
8669,2024-11-18 08:03:04,287,2,823
8670,2023-11-14 03:56:38,288,4,533
8671,2022-06-28 17:04:07,288,1,540
8672,2023-05-30 15:24:29,288,1,801
8673,2023-04-24 09:43:49,289,3,662
8674,2022-02-21 12:48:00,290,3,2
8675,2024-10-24 02:13:25,291,3,391
8676,2023-02-14 13:38:42,292,2,893
8677,2023-12-03 13:50:25,293,2,324
8678,2024-05-07 10:45:26,293,3,418
8679,2022-04-06 22:25:17,294,2,567
8680,2023-10-12 07:47:09,295,4,338
8681,2023-05-13 08:44:05,296,2,148
8682,2022-10-22 14:28:54,296,1,519
8683,2024-12-30 19:08:10,297,2,21
8684,2023-08-27 07:50:59,297,2,513
8685,2023-05-04 15:30:47,298,3,177
8686,2023-06-27 22:41:47,299,3,352
8687,2023-02-21 18:12:43,299,1,532
8688,2024-03-26 12:21:26,299,3,609
8689,2024-02-07 13:28:34,300,3,423
8690,2023-10-10 15:25:45,300,1,519
8691,2024-09-17 18:27:52,300,2,781
8692,2024-07-13 10:33:34,301,4,107
8693,2024-08-14 01:02:43,301,4,832
8694,2024-11-24 11:25:25,302,3,920
8695,2023-06-15 06:14:09,303,1,514
8696,2023-06-07 06:15:58,303,3,729
8697,2024-01-15 05:31:45,304,4,31
8698,2023-10-16 15:15:21,304,2,351
8699,2022-08-08 14:41:38,305,4,999
8700,2023-03-30 12:28:36,306,3,558
8701,2022-02-13 23:24:26,306,1,821
8702,2022-01-13 11:02:39,307,2,252
8703,2024-06-28 13:46:24,307,3,726
8704,2023-12-20 08:53:27,308,1,216
8705,2024-11-22 11:33:48,308,1,801
8706,2023-03-18 10:17:02,309,3,8
8707,2024-11-08 09:55:16,309,3,164
8708,2023-04-22 14:32:30,309,1,854
8709,2024-01-13 09:36:03,310,1,102
8710,2024-10-26 18:08:05,310,2,558
8711,2024-03-23 08:44:50,311,2,768
8712,2023-10-28 17:34:52,312,3,173
8713,2024-07-20 05:54:53,312,4,277
8714,2023-12-27 16:44:40,313,2,44
8715,2024-09-27 15:30:28,314,1,556
8716,2023-02-14 14:32:35,315,3,30
8717,2024-07-29 07:20:49,315,4,740
8718,2024-10-09 23:17:56,316,3,691
8719,2024-06-21 07:09:08,317,4,615
8720,2022-12-02 12:48:01,318,4,598
8721,2023-02-23 01:25:57,318,2,873
8722,2023-06-01 22:36:37,318,4,955
8723,2023-07-12 23:18:06,319,1,43
8724,2023-03-24 13:50:07,319,4,192
8725,2022-06-20 19:45:04,319,2,353
8726,2022-10-14 01:20:58,320,2,243
8727,2023-08-10 06:28:34,321,2,68
8728,2024-05-23 05:30:00,321,1,112
8729,2022-12-05 12:48:28,322,2,424
8730,2024-01-07 16:26:47,322,4,933
8731,2024-12-04 19:48:21,323,3,231
8732,2023-05-27 02:53:33,323,3,777
8733,2022-03-07 11:17:53,324,1,268
8734,2024-09-24 11:13:45,324,4,661
8735,2024-03-27 06:15:56,325,3,712
8736,2024-10-27 08:34:48,326,3,762
8737,2022-06-09 01:13:29,326,2,881
8738,2022-10-20 08:38:52,327,2,250
8739,2024-03-22 23:52:57,328,2,950
8740,2023-12-27 06:32:06,329,2,259
8741,2024-08-28 19:49:06,329,2,831
8742,2024-07-30 20:19:50,330,4,397
8743,2023-01-07 06:30:46,331,4,866
8744,2024-01-12 03:21:55,332,1,229
8745,2024-05-08 19:55:23,332,4,357
8746,2024-05-11 02:50:54,332,1,378
8747,2024-07-29 09:24:15,333,1,348
8748,2022-08-24 23:38:21,333,1,444
8749,2023-01-09 19:06:15,333,3,668
8750,2023-07-26 20:49:33,334,2,306
8751,2024-06-23 22:20:49,335,4,44
8752,2024-12-06 11:45:24,336,2,279
8753,2022-05-04 12:50:57,336,2,924
8754,2022-12-18 08:55:12,337,3,408
8755,2022-03-04 20:25:58,338,4,884
8756,2022-07-15 10:32:23,339,2,86
8757,2024-07-20 06:57:20,339,4,904
8758,2023-08-03 03:53:51,340,1,623
8759,2023-02-11 02:02:50,340,1,779
8760,2022-10-14 18:25:05,341,2,331
8761,2023-11-04 10:06:46,342,4,594
8762,2022-11-10 16:58:33,342,3,600
8763,2024-09-04 06:07:18,342,3,719
8764,2023-01-24 02:07:28,343,2,844
8765,2024-01-12 23:52:02,343,2,918
8766,2023-12-25 16:57:10,344,4,473
8767,2023-04-22 01:53:40,345,1,122
8768,2022-11-12 18:00:56,345,2,625
8769,2023-08-17 03:50:25,345,2,721
8770,2024-01-07 21:25:28,346,3,509
8771,2024-08-29 03:05:59,347,3,903
8772,2024-04-23 00:40:06,348,1,505
8773,2023-11-12 23:23:45,348,4,532
8774,2024-08-02 21:06:09,349,1,685
8775,2024-04-27 12:58:52,349,4,864
8776,2024-09-29 23:19:02,350,1,994
8777,2023-03-29 04:47:29,351,2,411
8778,2023-09-26 15:46:40,351,4,765
8779,2022-10-06 07:15:16,351,2,914
8780,2023-10-16 10:25:45,352,1,229
8781,2022-01-30 03:27:48,352,4,381
8782,2022-05-02 10:32:17,353,1,668
8783,2024-07-12 15:38:48,354,2,468
8784,2022-01-06 01:02:34,355,1,130
8785,2023-06-01 13:35:12,356,2,781
8786,2024-09-09 23:21:40,357,3,59
8787,2024-05-11 00:10:31,357,3,923
8788,2024-07-04 23:40:46,358,1,374
8789,2024-05-18 06:55:33,359,3,633
8790,2023-07-17 05:04:16,359,3,817
8791,2023-10-14 00:37:02,360,2,332
8792,2023-12-15 04:40:51,361,4,891
8793,2024-12-31 01:58:38,362,3,450
8794,2022-05-07 10:02:05,363,3,296
8795,2022-07-04 19:27:36,364,1,251
8796,2022-06-07 06:01:32,364,1,632
8797,2022-07-23 01:56:39,364,4,919
8798,2022-08-15 21:18:22,365,2,724
8799,2022-09-24 17:54:46,366,3,219
8800,2024-03-20 19:11:04,367,4,444
8801,2024-07-03 01:53:16,367,2,627
8802,2022-07-17 21:48:17,368,3,621
8803,2024-09-09 03:53:52,368,2,637
8804,2023-03-05 12:24:29,368,4,986
8805,2023-01-06 23:16:21,369,3,254
8806,2024-09-02 09:06:09,369,3,561
8807,2024-07-21 02:05:31,369,3,600
8808,2022-05-25 20:25:16,370,2,240
8809,2024-06-25 23:46:05,370,4,241
8810,2023-07-27 18:23:53,371,4,384
8811,2023-05-19 06:14:55,371,3,579
8812,2024-12-31 15:44:09,372,4,163
8813,2024-07-20 17:20:23,373,2,35
8814,2022-05-31 10:25:46,374,3,779
8815,2024-10-13 08:41:56,375,4,302
8816,2023-02-15 14:00:36,375,4,407
8817,2024-03-28 10:29:52,375,4,759
8818,2024-05-09 15:57:43,376,3,135
8819,2022-07-10 07:23:39,376,1,508
8820,2022-08-21 11:25:41,376,4,668
8821,2023-05-03 21:10:47,376,2,670
8822,2023-08-05 02:09:41,377,1,695
8823,2022-02-23 09:02:31,378,3,340
8824,2022-05-18 22:56:40,378,3,765
8825,2024-10-16 09:09:50,379,1,67
8826,2023-08-04 06:12:34,380,4,490
8827,2023-12-31 02:06:07,381,4,80
8828,2024-07-27 22:38:52,381,1,851
8829,2022-10-29 17:59:09,381,4,872
8830,2023-06-26 08:29:48,382,3,247
8831,2024-08-31 14:09:32,382,2,512
8832,2023-04-05 15:08:42,383,4,447
8833,2024-11-05 06:55:19,383,4,525
8834,2022-09-11 09:48:24,384,4,196
8835,2024-06-28 18:37:33,385,1,478
8836,2024-01-14 16:13:37,385,1,848
8837,2023-03-17 11:16:31,386,3,192
8838,2023-07-09 10:47:02,386,3,715
8839,2024-12-04 22:00:45,387,3,950
8840,2024-11-23 23:46:42,388,2,527
8841,2023-08-24 04:16:14,389,2,176
8842,2024-01-31 01:43:59,389,3,646
8843,2022-09-11 09:05:24,390,1,582
8844,2022-05-18 03:42:36,391,3,73
8845,2022-10-27 03:16:33,391,3,693
8846,2022-02-12 19:26:42,391,4,998
8847,2022-10-12 18:34:19,392,4,65
8848,2023-09-12 00:27:29,392,2,314
8849,2023-02-17 00:09:14,393,4,628
8850,2022-02-10 13:23:42,394,4,173
8851,2022-11-18 03:43:02,394,4,697
8852,2022-08-24 12:40:12,395,3,528
8853,2023-04-09 05:52:19,395,1,816
8854,2022-03-27 12:08:02,396,1,446
8855,2023-12-16 00:17:24,397,1,728
8856,2023-12-27 06:54:09,398,2,939
8857,2024-01-28 23:07:58,399,1,910
8858,2022-07-02 07:59:47,400,3,297
8859,2024-09-23 06:20:02,401,2,158
8860,2024-04-16 14:58:19,402,2,129
8861,2022-11-30 02:03:27,403,3,51
8862,2024-08-20 14:56:29,403,3,130
8863,2024-10-27 15:58:03,403,1,340
8864,2024-11-03 15:30:22,403,3,618
8865,2023-07-12 21:30:11,404,4,330
8866,2022-05-20 19:36:07,404,4,847
8867,2024-06-13 01:30:25,405,3,103
8868,2023-01-08 10:48:44,406,2,259
8869,2022-04-09 14:27:54,407,2,64
8870,2023-11-17 00:07:26,407,3,298
8871,2022-02-26 06:45:44,407,4,855
8872,2022-12-19 21:57:51,408,3,157
8873,2023-11-29 11:03:25,408,4,343
8874,2022-07-14 03:00:01,409,4,196
8875,2023-11-01 20:05:22,409,3,433
8876,2022-01-04 09:17:38,409,1,841
8877,2023-08-03 10:22:24,410,1,776
8878,2025-01-02 08:02:48,411,4,963
8879,2022-10-06 02:07:17,412,2,33
8880,2024-05-06 06:28:56,412,3,516
8881,2023-08-23 22:39:55,413,2,320
8882,2023-01-17 02:53:44,413,1,405
8883,2023-12-22 09:37:40,414,3,126
8884,2023-01-12 03:27:42,414,3,494
8885,2023-09-29 17:43:17,414,1,723
8886,2024-10-18 08:08:48,414,1,829
8887,2023-05-24 09:53:24,415,1,377
8888,2023-03-18 09:11:20,416,2,726
8889,2023-05-15 04:10:34,416,4,998
8890,2022-01-11 11:14:35,417,1,680
8891,2022-03-01 22:37:40,418,1,117
8892,2024-10-15 07:20:17,418,4,296
8893,2022-06-16 22:22:06,418,4,471
8894,2023-07-05 13:33:15,419,1,124
8895,2022-06-21 22:48:28,420,1,22
8896,2023-04-21 13:57:32,420,4,279
8897,2024-06-11 02:32:46,420,3,568
8898,2023-08-22 09:20:31,421,2,329
8899,2022-01-30 01:10:45,421,2,400
8900,2023-09-08 00:55:22,421,4,722
8901,2023-03-24 21:30:58,421,3,917
8902,2024-01-29 07:05:50,422,3,851
8903,2023-05-11 03:47:59,422,3,995
8904,2023-01-02 22:54:58,423,2,47
8905,2022-10-27 07:48:24,424,3,800
8906,2022-06-18 04:40:47,425,2,764
8907,2023-04-21 09:15:03,426,3,606
8908,2024-07-11 04:14:36,427,1,692
8909,2022-03-18 11:57:40,427,2,835
8910,2024-03-03 11:40:05,428,1,232
8911,2022-04-18 08:38:26,429,1,875
8912,2022-12-23 01:45:14,430,1,713
8913,2022-10-25 18:09:17,431,1,885
8914,2022-08-25 07:45:06,432,2,424
8915,2023-11-20 22:29:12,432,4,601
8916,2024-12-17 12:04:40,433,3,799
8917,2022-03-28 17:41:34,434,4,160
8918,2023-10-11 02:03:42,434,3,247
8919,2023-07-11 14:31:57,435,4,203
8920,2022-12-03 08:09:32,436,4,230
8921,2022-09-17 14:49:23,436,4,710
8922,2024-02-24 06:48:10,436,3,713
8923,2023-05-09 10:26:26,436,3,937
8924,2022-04-11 07:44:26,437,2,484
8925,2023-12-25 19:42:09,437,2,682
8926,2024-02-18 07:16:44,438,1,89
8927,2023-08-05 23:34:25,439,1,155
8928,2024-01-12 12:59:09,439,1,533
8929,2022-03-07 01:09:46,440,1,210
8930,2022-01-11 15:49:01,441,2,545
8931,2023-11-17 16:39:05,442,2,17
8932,2024-05-10 20:37:14,442,3,97
8933,2022-10-31 16:31:30,443,3,207
8934,2022-07-05 22:59:18,444,2,657
8935,2024-02-13 14:39:02,444,2,678
8936,2024-08-11 14:03:36,445,2,92
8937,2022-06-29 05:52:54,445,4,413
8938,2022-09-29 23:48:22,445,1,534
8939,2022-09-01 05:58:51,445,2,791
8940,2024-11-18 09:58:39,446,2,832
8941,2022-09-18 06:20:25,447,3,412
8942,2024-07-10 21:15:56,447,3,424
8943,2024-07-01 01:34:44,448,3,475
8944,2022-09-03 21:12:14,449,4,232
8945,2024-03-27 19:15:46,450,3,265
8946,2022-05-20 21:45:08,451,4,642
8947,2024-01-26 14:31:24,452,1,303
8948,2024-10-22 22:46:06,452,3,425
8949,2023-09-14 04:29:10,452,4,920
8950,2022-12-19 14:55:04,453,2,226
8951,2024-12-18 17:39:34,453,4,573
8952,2024-08-04 23:52:01,454,1,199
8953,2023-07-11 21:07:57,455,4,528
8954,2024-07-25 09:18:37,455,4,873
8955,2023-12-10 01:17:55,456,4,27
8956,2023-09-12 03:28:45,456,2,121
8957,2024-09-11 21:00:37,457,1,610
8958,2024-12-04 22:28:48,458,4,541
8959,2023-04-15 12:37:18,459,1,242
8960,2023-01-05 04:05:23,460,1,619
8961,2023-07-27 02:42:15,461,1,81
8962,2024-08-09 05:10:00,462,2,992
8963,2024-05-02 16:25:43,463,1,400
8964,2024-11-09 16:14:14,463,4,587
8965,2022-03-26 07:14:56,464,1,139
8966,2024-07-31 06:11:24,465,1,8
8967,2023-11-24 18:57:57,465,2,222
8968,2022-10-04 07:14:10,466,3,318
8969,2022-03-25 05:23:29,467,3,150
8970,2022-06-13 03:54:23,468,1,230
8971,2022-05-15 16:17:45,468,1,665
8972,2024-11-30 01:03:42,469,4,246
8973,2022-12-30 08:06:22,469,1,736
8974,2023-08-09 15:03:28,469,1,904
8975,2022-06-15 11:44:19,470,1,503
8976,2022-02-07 06:06:31,471,3,390
8977,2022-10-15 01:00:54,471,1,833
8978,2023-12-14 02:54:15,472,2,574
8979,2024-12-01 12:38:29,473,4,262
8980,2023-11-01 12:38:45,473,2,532
8981,2024-07-03 21:05:43,473,1,874
8982,2023-01-16 13:35:39,474,1,337
8983,2022-03-07 11:01:34,475,1,448
8984,2024-12-13 05:44:42,475,3,729
8985,2022-05-23 00:31:01,476,3,408
8986,2023-10-04 20:42:42,476,2,689
8987,2024-11-01 19:27:57,477,2,446
8988,2024-01-08 06:02:26,477,1,856
8989,2022-10-07 02:10:25,478,2,591
8990,2024-04-11 01:31:45,479,2,384
8991,2022-04-23 00:05:30,480,3,231
8992,2022-04-08 02:34:23,480,1,424
8993,2024-03-21 14:39:37,481,2,506
8994,2022-09-24 05:59:03,482,4,476
8995,2024-10-18 20:21:09,483,3,241
8996,2023-07-22 11:26:04,484,1,308
8997,2023-04-10 00:40:50,484,2,989
8998,2023-02-02 20:36:57,485,2,575
8999,2022-03-13 16:10:17,485,3,833
9000,2024-11-05 16:18:31,486,3,259
9001,2023-04-13 10:54:59,486,1,834
9002,2023-08-17 03:13:48,487,3,57
9003,2023-04-12 01:43:10,487,1,600
9004,2022-07-25 18:11:53,487,3,762
9005,2024-02-23 08:52:57,488,1,579
9006,2024-08-18 19:34:56,488,1,733
9007,2022-08-17 18:43:02,489,4,821
9008,2022-02-23 01:58:52,490,1,504
9009,2022-01-19 03:47:01,490,2,770
9010,2024-07-24 20:39:13,491,2,602
9011,2022-03-13 12:57:45,492,2,416
9012,2023-07-30 03:00:06,493,3,35
9013,2023-02-07 02:57:54,493,2,961
9014,2022-09-05 19:55:00,494,4,96
9015,2024-11-29 06:19:42,494,3,240
9016,2023-03-02 03:35:05,494,2,718
9017,2023-11-04 01:45:08,495,3,861
9018,2022-06-06 15:37:25,496,2,186
9019,2022-07-06 07:40:32,497,3,349
9020,2024-10-05 19:49:05,497,2,580
9021,2024-11-05 10:03:36,498,2,58
9022,2024-02-28 03:22:20,498,4,512
9023,2022-04-29 12:07:51,498,3,668
9024,2023-08-30 22:43:51,499,2,75
9025,2023-08-08 01:18:17,500,2,269
9026,2022-05-14 02:48:23,501,3,826
9027,2023-06-16 08:10:39,501,3,839
9028,2022-04-22 00:42:33,502,2,788
9029,2023-08-10 02:28:18,503,1,22
9030,2022-09-13 07:10:32,503,3,102
9031,2023-10-07 08:41:21,503,4,109
9032,2022-03-05 19:06:34,503,1,681
9033,2024-05-11 11:28:32,504,2,35
9034,2023-03-14 12:38:46,504,3,487
9035,2023-06-18 07:35:42,505,3,92
9036,2023-11-25 21:05:05,505,1,759
9037,2023-11-24 10:51:12,506,3,497
9038,2022-11-12 07:02:38,507,4,995
9039,2024-04-07 02:45:08,508,3,21
9040,2024-03-17 03:29:41,508,3,283
9041,2022-07-01 08:13:30,508,3,567
9042,2023-06-28 19:25:14,509,3,139
9043,2024-10-05 21:33:36,509,1,874
9044,2022-01-14 09:27:06,510,1,108
9045,2024-09-30 00:08:20,511,4,211
9046,2022-10-23 04:10:19,511,2,571
9047,2024-07-23 20:36:51,512,4,335
9048,2024-04-24 08:43:01,513,2,864
9049,2024-10-29 18:41:24,514,1,91
9050,2024-11-13 03:15:10,514,2,225
9051,2023-12-21 04:11:32,515,1,410
9052,2024-07-17 16:58:18,516,1,550
9053,2022-07-16 11:19:43,517,4,255
9054,2024-04-03 05:05:49,517,2,393
9055,2023-12-08 09:28:47,518,3,853
9056,2023-05-27 04:50:20,519,1,709
9057,2022-02-13 21:13:08,520,2,148
9058,2023-08-10 14:12:24,520,4,550
9059,2024-05-18 21:33:04,521,2,437
9060,2022-09-11 08:12:35,521,1,484
9061,2022-09-10 00:37:22,521,4,680
9062,2022-10-20 00:32:17,522,1,288
9063,2024-11-29 19:13:03,523,2,145
9064,2022-02-07 14:52:59,524,3,163
9065,2024-08-27 04:25:15,525,4,589
9066,2023-06-14 12:38:37,525,2,783
9067,2022-08-05 23:02:23,526,1,946
9068,2023-03-02 02:33:22,527,2,520
9069,2023-09-15 23:48:19,527,4,956
9070,2022-11-16 11:53:30,528,1,234
9071,2023-03-14 02:17:18,529,3,409
9072,2024-10-19 23:03:08,530,3,9
9073,2022-05-26 23:59:40,531,3,544
9074,2022-04-21 23:01:21,531,1,922
9075,2024-02-07 20:04:14,532,3,379
9076,2023-02-28 20:44:13,533,3,920
9077,2022-01-22 11:57:53,534,1,473
9078,2024-08-05 07:17:25,535,1,433
9079,2022-09-16 21:25:47,535,3,764
9080,2024-01-17 20:08:56,536,2,148
9081,2024-06-02 12:33:29,537,3,351
9082,2022-07-03 23:51:40,537,1,477
9083,2024-09-19 18:56:07,537,1,675
9084,2024-01-26 15:36:55,538,1,104
9085,2024-10-12 20:52:02,538,4,224
9086,2023-03-06 06:32:12,539,4,835
9087,2022-03-23 22:59:20,540,2,772
9088,2024-08-10 08:33:11,540,3,820
9089,2024-06-24 18:12:21,541,2,203
9213,2024-08-04 19:32:03,1,3,268
9214,2024-11-17 05:46:53,2,1,117
9215,2023-04-21 20:34:53,2,2,370
9216,2023-10-11 17:33:13,2,4,982
9217,2022-12-18 18:49:46,3,1,135
9218,2024-03-29 22:19:03,3,1,775
9219,2022-11-19 05:06:29,4,2,177
9220,2024-07-04 06:44:15,5,1,986
9221,2022-08-18 00:35:01,6,4,362
9222,2023-04-13 12:59:34,6,3,781
9223,2022-08-14 16:09:05,6,2,862
9224,2022-02-23 12:29:06,7,2,939
9225,2022-02-24 10:23:30,8,3,508
9226,2023-06-11 03:37:06,9,3,813
9227,2023-12-22 13:45:51,10,4,160
9228,2022-06-19 03:29:49,10,2,305
9229,2024-12-18 05:06:26,10,1,893
9230,2023-02-03 08:06:19,11,4,88
9231,2024-12-23 02:34:39,11,3,919
9232,2023-09-11 14:34:01,12,1,487
9233,2024-04-28 04:07:02,13,4,286
9234,2023-10-29 09:39:55,14,3,527
9235,2023-09-14 17:07:37,14,3,661
9236,2022-11-10 12:57:51,14,4,965
9237,2022-12-02 10:43:14,15,1,741
9238,2022-08-29 05:33:06,16,2,212
9239,2023-02-28 23:32:12,17,4,114
9240,2023-01-28 03:46:30,18,3,141
9241,2022-11-20 18:26:05,19,4,438
9242,2023-02-10 18:49:40,19,2,717
9243,2023-01-25 14:21:32,20,2,536
9244,2023-03-15 21:54:25,20,1,776
9245,2023-03-03 13:32:47,21,4,367
